Company: DE
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2024-09-25   605.00     563.03    
2024-10-09   546.80     520.87    
2024-10-23   565.96     518.02    
2024-11-06   521.45     551.45    
2024-12-17   N/A        520.73    

Company: BMY
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   72.51      72.07     
2023-01-05   72.03      73.00     
2023-01-23   73.17      75.02     
2023-02-07   68.96      74.93     
2023-02-21   66.47      75.14     
2023-03-08   68.20      69.34     
2023-03-22   70.21      65.72     
2023-04-05   68.02      71.70     
2023-04-19   68.49      71.24     
2023-05-04   65.47      63.94     
2023-05-18   65.31      66.77     
2023-06-01   65.04      64.87     
2023-06-16   62.48      64.59     
2023-06-30   64.73      63.50     
2023-07-17   60.47      61.84     
2023-08-01   61.91      62.84     
2023-08-15   60.64      58.32     
2023-08-29   58.63      61.23     
2023-09-12   57.22      59.57     
2023-09-27   57.37      56.96     
2023-10-11   51.53      58.44     
2023-10-25   50.52      56.25     
2023-11-08   48.72      54.25     
2023-11-22   51.86      48.78     
2023-12-06   51.22      50.13     
2023-12-21   50.31      51.49     
2024-01-04   49.87      52.37     
2024-01-22   49.75      49.69     
2024-02-06   50.51      48.42     
2024-02-20   54.40      50.11     
2024-03-06   52.55      51.45     
2024-03-20   50.29      53.32     
2024-04-03   48.86      53.92     
2024-04-18   43.67      48.41     
2024-05-02   42.34      45.65     
2024-05-16   40.88      44.72     
2024-05-30   41.93      39.97     
2024-06-14   39.99      41.85     
2024-06-28   42.67      41.49     
2024-07-15   47.59      40.04     
2024-07-30   49.30      49.48     
2024-08-13   50.52      48.25     
2024-08-27   49.49      48.92     
2024-09-10   52.90      48.88     
2024-09-25   52.76      50.67     
2024-10-09   52.50      54.45     
2024-10-23   59.02      53.80     
2024-11-06   58.74      55.83     
2024-12-17   N/A        58.48     

Company: PLD
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   121.90     121.51    
2023-01-05   127.79     117.69    
2023-01-23   129.29     128.23    
2023-02-07   123.40     130.27    
2023-02-21   119.83     119.83    
2023-03-08   116.65     129.90    
2023-03-22   122.81     124.89    
2023-04-05   119.07     128.77    
2023-04-19   128.08     127.10    
2023-05-04   121.02     126.77    
2023-05-18   124.91     121.39    
2023-06-01   116.90     124.95    
2023-06-16   121.81     121.22    
2023-06-30   127.01     129.65    
2023-07-17   124.43     132.68    
2023-08-01   120.14     128.66    
2023-08-15   122.05     125.58    
2023-08-29   121.57     125.34    
2023-09-12   107.50     124.38    
2023-09-27   108.13     120.29    
2023-10-11   100.75     112.42    
2023-10-25   109.33     106.87    
2023-11-08   113.04     91.33     
2023-11-22   129.24     114.73    
2023-12-06   135.19     121.47    
2023-12-21   131.55     139.08    
2024-01-04   127.89     132.33    
2024-01-22   132.05     115.91    
2024-02-06   132.49     126.53    
2024-02-20   134.57     129.68    
2024-03-06   125.14     127.25    
2024-03-20   120.62     116.31    
2024-04-03   103.18     118.01    
2024-04-18   105.88     123.03    
2024-05-02   109.22     107.76    
2024-05-16   110.01     117.32    
2024-05-30   109.40     110.84    
2024-06-14   114.41     109.36    
2024-06-28   126.66     117.14    
2024-07-15   118.94     120.45    
2024-07-30   124.70     130.66    
2024-08-13   128.37     124.36    
2024-08-27   128.87     133.71    
2024-09-10   124.61     119.87    
2024-09-25   121.39     124.47    
2024-10-09   115.31     122.71    
2024-10-23   112.75     121.55    
2024-11-06   116.17     114.86    
2024-12-17   N/A        120.58    

Company: MDT
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   80.59      77.53     
2023-01-05   82.58      80.81     
2023-01-23   84.39      83.13     
2023-02-07   82.80      87.92     
2023-02-21   77.86      87.08     
2023-03-08   79.51      83.67     
2023-03-22   80.81      80.19     
2023-04-05   89.97      80.13     
2023-04-19   89.41      84.93     
2023-05-04   87.49      90.60     
2023-05-18   83.10      88.59     
2023-06-01   87.48      87.73     
2023-06-16   86.45      89.52     
2023-06-30   88.76      93.90     
2023-07-17   84.72      90.66     
2023-08-01   81.61      88.12     
2023-08-15   80.20      85.52     
2023-08-29   82.63      85.18     
2023-09-12   76.54      83.61     
2023-09-27   72.81      82.48     
2023-10-11   70.56      75.87     
2023-10-25   72.59      73.93     
2023-11-08   78.86      73.91     
2023-11-22   81.90      78.58     
2023-12-06   82.73      79.05     
2023-12-21   87.42      83.54     
2024-01-04   87.44      85.29     
2024-01-22   85.07      87.89     
2024-02-06   83.84      88.22     
2024-02-20   85.74      87.44     
2024-03-06   83.70      86.80     
2024-03-20   82.33      84.98     
2024-04-03   80.38      86.52     
2024-04-18   81.55      83.75     
2024-05-02   85.76      81.33     
2024-05-16   82.34      85.77     
2024-05-30   81.64      85.24     
2024-06-14   76.84      85.45     
2024-06-28   79.30      79.79     
2024-07-15   80.33      77.05     
2024-07-30   84.82      79.68     
2024-08-13   88.96      83.75     
2024-08-27   88.63      87.60     
2024-09-10   90.00      90.37     
2024-09-25   89.84      91.83     
2024-10-09   90.32      91.18     
2024-10-23   88.30      91.39     
2024-11-06   85.68      89.01     
2024-12-17   N/A        90.37     

Company: CVX
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   177.56     182.77    
2023-01-05   174.20     174.89    
2023-01-23   171.01     164.69    
2023-02-07   160.77     159.69    
2023-02-21   160.76     165.82    
2023-03-08   159.49     163.86    
2023-03-22   169.82     164.98    
2023-04-05   165.98     164.48    
2023-04-19   157.09     179.67    
2023-05-04   157.27     164.23    
2023-05-18   159.24     159.58    
2023-06-01   151.35     136.99    
2023-06-16   155.25     163.19    
2023-06-30   161.82     163.47    
2023-07-17   159.89     156.04    
2023-08-01   160.36     173.46    
2023-08-15   166.46     163.65    
2023-08-29   167.20     163.29    
2023-09-12   166.93     165.33    
2023-09-27   167.59     159.65    
2023-10-11   145.73     173.47    
2023-10-25   145.05     159.60    
2023-11-08   143.91     136.20    
2023-11-22   144.61     139.39    
2023-12-06   149.77     138.53    
2023-12-21   147.27     131.94    
2024-01-04   149.08     139.77    
2024-01-22   152.08     137.62    
2024-02-06   152.16     139.67    
2024-02-20   151.89     149.94    
2024-03-06   155.27     139.49    
2024-03-20   162.67     145.81    
2024-04-03   163.57     161.78    
2024-04-18   162.54     159.00    
2024-05-02   157.57     160.60    
2024-05-16   155.93     164.86    
2024-05-30   155.28     156.86    
2024-06-14   154.33     156.27    
2024-06-28   156.99     152.59    
2024-07-15   144.66     160.72    
2024-07-30   146.83     158.16    
2024-08-13   144.66     141.07    
2024-08-27   143.41     150.09    
2024-09-10   149.70     135.01    
2024-09-25   147.73     146.40    
2024-10-09   148.52     154.31    
2024-10-23   155.29     155.70    
2024-11-06   162.53     147.15    
2024-12-17   N/A        167.26    

Company: LLY
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   361.62     399.35    
2023-01-05   340.50     390.76    
2023-01-23   350.40     372.67    
2023-02-07   311.22     361.45    
2023-02-21   327.07     349.98    
2023-03-08   337.65     327.28    
2023-03-22   369.05     342.06    
2023-04-05   376.27     375.91    
2023-04-19   435.92     394.56    
2023-05-04   425.77     446.12    
2023-05-18   445.66     436.39    
2023-06-01   458.84     433.64    
2023-06-16   453.16     442.10    
2023-06-30   459.32     445.82    
2023-07-17   454.08     449.49    
2023-08-01   550.05     444.37    
2023-08-15   558.19     480.97    
2023-08-29   574.96     550.26    
2023-09-12   525.19     591.42    
2023-09-27   608.31     541.71    
2023-10-11   553.93     553.33    
2023-10-25   610.82     582.64    
2023-11-08   591.86     590.59    
2023-11-22   597.50     584.32    
2023-12-06   580.85     591.70    
2023-12-21   642.92     587.67    
2024-01-04   645.00     627.28    
2024-01-22   737.26     628.84    
2024-02-06   765.00     709.81    
2024-02-20   754.95     800.17    
2024-03-06   774.90     816.21    
2024-03-20   761.98     780.63    
2024-04-03   732.20     809.51    
2024-04-18   775.00     776.54    
2024-05-02   802.91     811.97    
2024-05-16   837.29     806.85    
2024-05-30   883.88     834.55    
2024-06-14   918.00     935.71    
2024-06-28   865.97     792.62    
2024-07-15   775.26     772.51    
2024-07-30   921.81     812.76    
2024-08-13   956.53     880.94    
2024-08-27   906.18     753.20    
2024-09-10   884.48     781.38    
2024-09-25   913.32     745.41    
2024-10-09   903.58     795.70    
2024-10-23   818.86     760.71    
2024-11-06   789.32     849.40    
2024-12-17   N/A        869.90    

Company: SYY
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   80.33      78.38     
2023-01-05   78.10      80.72     
2023-01-23   78.23      81.81     
2023-02-07   74.57      78.98     
2023-02-21   74.66      79.49     
2023-03-08   76.36      78.08     
2023-03-22   74.83      78.55     
2023-04-05   73.97      83.19     
2023-04-19   73.39      76.91     
2023-05-04   71.26      80.92     
2023-05-18   72.08      76.84     
2023-06-01   72.45      63.83     
2023-06-16   74.07      76.73     
2023-06-30   75.81      72.94     
2023-07-17   74.17      77.82     
2023-08-01   71.07      79.30     
2023-08-15   68.66      73.96     
2023-08-29   70.51      69.87     
2023-09-12   64.28      64.73     
2023-09-27   64.86      61.88     
2023-10-11   66.49      64.12     
2023-10-25   68.97      65.23     
2023-11-08   71.71      68.69     
2023-11-22   75.34      72.93     
2023-12-06   73.04      77.55     
2023-12-21   75.75      70.34     
2024-01-04   75.17      77.00     
2024-01-22   80.04      78.87     
2024-02-06   81.14      79.20     
2024-02-20   80.13      81.06     
2024-03-06   80.90      83.47     
2024-03-20   76.96      85.32     
2024-04-03   77.29      84.90     
2024-04-18   74.62      78.03     
2024-05-02   72.73      73.62     
2024-05-16   72.66      79.92     
2024-05-30   73.35      69.92     
2024-06-14   69.66      74.58     
2024-06-28   73.62      68.23     
2024-07-15   74.62      71.18     
2024-07-30   76.91      70.43     
2024-08-13   78.27      81.43     
2024-08-27   77.78      80.50     
2024-09-10   77.74      79.10     
2024-09-25   75.56      71.54     
2024-10-09   74.17      75.75     
2024-10-23   77.29      77.65     
2024-11-06   76.39      76.36     
2024-12-17   N/A        84.78     

Company: JPM
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   143.01     138.10    
2023-01-05   139.13     138.93    
2023-01-23   142.57     141.32    
2023-02-07   143.35     141.08    
2023-02-21   134.62     141.06    
2023-03-08   128.88     147.01    
2023-03-22   128.50     118.61    
2023-04-05   135.23     143.85    
2023-04-19   136.48     137.22    
2023-05-04   135.34     134.82    
2023-05-18   140.73     153.23    
2023-06-01   138.85     140.08    
2023-06-16   145.15     140.48    
2023-06-30   158.00     136.12    
2023-07-17   156.76     137.67    
2023-08-01   149.48     175.49    
2023-08-15   145.20     151.54    
2023-08-29   148.93     124.77    
2023-09-12   142.71     139.52    
2023-09-27   147.53     119.25    
2023-10-11   139.06     133.83    
2023-10-25   148.44     145.36    
2023-11-08   154.32     145.36    
2023-11-22   161.06     142.39    
2023-12-06   170.30     157.41    
2023-12-21   169.05     177.66    
2024-01-04   172.73     171.22    
2024-01-22   175.79     177.97    
2024-02-06   183.45     179.57    
2024-02-20   189.84     182.10    
2024-03-06   195.73     183.34    
2024-03-20   195.47     177.46    
2024-04-03   193.08     185.32    
2024-04-18   195.65     159.91    
2024-05-02   198.31     208.05    
2024-05-16   196.91     205.91    
2024-05-30   196.30     190.33    
2024-06-14   205.17     202.01    
2024-06-28   210.28     173.39    
2024-07-15   194.90     204.39    
2024-07-30   215.45     217.38    
2024-08-13   220.30     209.62    
2024-08-27   209.25     221.25    
2024-09-10   207.04     213.93    
2024-09-25   222.39     236.43    
2024-10-09   222.90     211.62    
2024-10-23   239.56     213.45    
2024-11-06   249.97     235.85    
2024-12-17   N/A        204.03    

Company: TMO
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   583.84     537.47    
2023-01-05   564.29     694.63    
2023-01-23   575.00     605.67    
2023-02-07   541.76     614.67    
2023-02-21   555.96     566.61    
2023-03-08   554.23     567.67    
2023-03-22   579.35     552.21    
2023-04-05   533.13     582.58    
2023-04-19   533.50     610.51    
2023-05-04   510.72     505.96    
2023-05-18   515.25     516.32    
2023-06-01   524.21     448.11    
2023-06-16   516.85     512.22    
2023-06-30   571.52     510.08    
2023-07-17   551.79     513.58    
2023-08-01   532.26     594.42    
2023-08-15   542.01     555.29    
2023-08-29   508.74     575.23    
2023-09-12   499.61     519.58    
2023-09-27   484.77     461.88    
2023-10-11   444.77     468.90    
2023-10-25   459.26     478.84    
2023-11-08   492.92     436.87    
2023-11-22   518.54     491.07    
2023-12-06   532.94     487.69    
2023-12-21   544.32     445.12    
2024-01-04   557.77     525.91    
2024-01-22   546.86     495.71    
2024-02-06   566.17     776.51    
2024-02-20   597.25     550.09    
2024-03-06   568.82     564.11    
2024-03-20   573.71     579.31    
2024-04-03   577.39     595.79    
2024-04-18   573.64     562.69    
2024-05-02   590.80     585.43    
2024-05-16   579.84     556.24    
2024-05-30   564.60     596.01    
2024-06-14   536.29     593.53    
2024-06-28   546.42     489.04    
2024-07-15   598.03     545.56    
2024-07-30   607.60     599.02    
2024-08-13   606.43     659.19    
2024-08-27   610.49     632.49    
2024-09-10   612.94     597.80    
2024-09-25   600.52     591.90    
2024-10-09   547.77     649.76    
2024-10-23   540.75     537.69    
2024-11-06   512.98     578.03    
2024-12-17   N/A        433.60    

Company: TGT
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   164.60     154.13    
2023-01-05   168.68     155.66    
2023-01-23   173.32     172.29    
2023-02-07   168.50     180.04    
2023-02-21   158.37     164.30    
2023-03-08   159.77     163.02    
2023-03-22   163.51     161.57    
2023-04-05   155.45     177.18    
2023-04-19   157.73     164.23    
2023-05-04   143.10     164.33    
2023-05-18   131.27     166.44    
2023-06-01   131.83     133.88    
2023-06-16   131.74     143.60    
2023-06-30   135.41     139.28    
2023-07-17   131.94     136.21    
2023-08-01   127.79     140.58    
2023-08-15   125.19     135.99    
2023-08-29   120.17     128.06    
2023-09-12   107.16     127.76    
2023-09-27   112.56     120.36    
2023-10-11   110.79     108.04    
2023-10-25   110.79     108.24    
2023-11-08   131.32     112.68    
2023-11-22   138.38     133.44    
2023-12-06   142.54     138.68    
2023-12-21   140.91     138.36    
2024-01-04   141.52     139.38    
2024-01-22   149.40     138.26    
2024-02-06   151.99     139.87    
2024-02-20   167.57     146.85    
2024-03-06   172.64     173.93    
2024-03-20   171.62     160.83    
2024-04-03   165.34     181.85    
2024-04-18   159.59     156.46    
2024-05-02   143.27     151.38    
2024-05-16   145.13     166.02    
2024-05-30   146.13     159.88    
2024-06-14   148.72     152.84    
2024-06-28   151.02     142.39    
2024-07-15   133.87     153.29    
2024-07-30   144.63     161.26    
2024-08-13   151.80     142.85    
2024-08-27   151.96     160.43    
2024-09-10   152.20     155.22    
2024-09-25   160.69     169.34    
2024-10-09   147.93     156.60    
2024-10-23   155.65     159.35    
2024-11-06   126.55     162.93    
2024-12-17   N/A        133.15    

Company: CLX
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   146.11     148.09    
2023-01-05   142.15     145.04    
2023-01-23   152.89     142.56    
2023-02-07   155.44     158.05    
2023-02-21   153.79     156.36    
2023-03-08   156.59     159.51    
2023-03-22   157.23     160.76    
2023-04-05   163.44     162.69    
2023-04-19   168.53     162.42    
2023-05-04   159.65     170.30    
2023-05-18   157.42     157.73    
2023-06-01   156.14     165.84    
2023-06-16   156.45     155.80    
2023-06-30   155.16     162.76    
2023-07-17   163.74     155.51    
2023-08-01   150.07     159.47    
2023-08-15   153.46     158.82    
2023-08-29   138.44     156.78    
2023-09-12   130.25     155.31    
2023-09-27   124.04     130.19    
2023-10-11   117.70     126.12    
2023-10-25   136.53     122.24    
2023-11-08   142.34     130.58    
2023-11-22   145.63     139.51    
2023-12-06   142.06     142.04    
2023-12-21   143.30     141.43    
2024-01-04   144.71     142.02    
2024-01-22   153.75     142.48    
2024-02-06   151.89     159.85    
2024-02-20   157.03     155.19    
2024-03-06   149.93     155.71    
2024-03-20   144.37     157.19    
2024-04-03   147.78     151.68    
2024-04-18   140.42     143.97    
2024-05-02   134.04     148.07    
2024-05-16   132.44     138.15    
2024-05-30   136.64     131.15    
2024-06-14   132.85     133.65    
2024-06-28   133.03     137.89    
2024-07-15   142.67     135.83    
2024-07-30   149.18     134.77    
2024-08-13   161.12     145.67    
2024-08-27   164.69     156.51    
2024-09-10   165.32     166.63    
2024-09-25   163.34     168.65    
2024-10-09   156.83     165.53    
2024-10-23   164.79     160.71    
2024-11-06   167.35     162.45    
2024-12-17   N/A        157.71    

Company: NOW
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   414.89     428.03    
2023-01-05   442.57     402.36    
2023-01-23   461.04     452.49    
2023-02-07   432.17     507.28    
2023-02-21   424.54     450.43    
2023-03-08   429.08     471.09    
2023-03-22   471.43     464.69    
2023-04-05   454.03     504.08    
2023-04-19   454.14     467.03    
2023-05-04   502.55     446.45    
2023-05-18   535.34     504.18    
2023-06-01   542.99     601.33    
2023-06-16   565.60     615.09    
2023-06-30   578.04     608.82    
2023-07-17   554.89     646.41    
2023-08-01   554.70     527.24    
2023-08-15   597.16     583.51    
2023-08-29   572.33     636.91    
2023-09-12   541.24     633.31    
2023-09-27   568.47     563.94    
2023-10-11   581.85     595.32    
2023-10-25   654.17     612.87    
2023-11-08   678.93     639.20    
2023-11-22   715.64     673.13    
2023-12-06   702.46     664.08    
2023-12-21   729.18     698.51    
2024-01-04   787.24     674.52    
2024-01-22   787.35     800.87    
2024-02-06   767.14     873.08    
2024-02-20   789.56     820.97    
2024-03-06   778.57     778.13    
2024-03-20   769.19     779.42    
2024-04-03   746.29     784.96    
2024-04-18   721.03     754.64    
2024-05-02   770.83     659.87    
2024-05-16   703.16     793.24    
2024-05-30   749.33     572.72    
2024-06-14   766.20     739.19    
2024-06-28   756.50     844.71    
2024-07-15   781.27     767.78    
2024-07-30   832.88     884.19    
2024-08-13   835.86     854.23    
2024-08-27   885.83     873.02    
2024-09-10   867.18     879.89    
2024-09-25   927.96     936.72    
2024-10-09   953.08     970.61    
2024-10-23   1048.29    992.00    
2024-11-06   1070.07    1022.51   
2024-12-17   N/A        835.14    

Company: ETR
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   106.56     124.38    
2023-01-05   107.69     119.96    
2023-01-23   105.83     114.95    
2023-02-07   102.87     111.06    
2023-02-21   103.69     112.81    
2023-03-08   105.08     111.18    
2023-03-22   110.08     104.09    
2023-04-05   105.05     109.46    
2023-04-19   107.60     111.72    
2023-05-04   98.97      107.90    
2023-05-18   101.50     99.40     
2023-06-01   97.13      104.57    
2023-06-16   96.36      105.48    
2023-06-30   104.46     96.97     
2023-07-17   97.23      102.48    
2023-08-01   95.08      103.55    
2023-08-15   92.67      106.29    
2023-08-29   98.46      99.08     
2023-09-12   90.09      101.65    
2023-09-27   94.77      98.28     
2023-10-11   95.59      93.41     
2023-10-25   98.35      98.84     
2023-11-08   100.59     104.54    
2023-11-22   105.40     103.97    
2023-12-06   100.91     101.47    
2023-12-21   103.13     109.83    
2024-01-04   99.74      102.20    
2024-01-22   99.05      101.57    
2024-02-06   100.77     95.67     
2024-02-20   102.77     108.48    
2024-03-06   102.35     106.94    
2024-03-20   104.56     106.58    
2024-04-03   106.46     106.67    
2024-04-18   110.83     106.20    
2024-05-02   112.70     112.14    
2024-05-16   109.85     117.88    
2024-05-30   105.81     113.13    
2024-06-14   104.75     110.92    
2024-06-28   111.02     112.79    
2024-07-15   115.51     107.91    
2024-07-30   118.39     120.09    
2024-08-13   122.18     119.44    
2024-08-27   129.08     123.52    
2024-09-10   132.95     120.61    
2024-09-25   133.36     119.14    
2024-10-09   134.13     122.49    
2024-10-23   149.23     132.39    
2024-11-06   155.93     228.47    
2024-12-17   N/A        147.86    

Company: DHR
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   242.57     244.05    
2023-01-05   232.93     243.46    
2023-01-23   230.39     250.00    
2023-02-07   219.44     246.32    
2023-02-21   217.07     229.93    
2023-03-08   218.84     217.01    
2023-03-22   221.60     210.30    
2023-04-05   206.09     224.53    
2023-04-19   206.94     239.15    
2023-05-04   201.87     204.11    
2023-05-18   208.70     194.52    
2023-06-01   211.15     201.32    
2023-06-16   207.86     214.25    
2023-06-30   228.71     209.88    
2023-07-17   226.61     209.84    
2023-08-01   221.78     257.21    
2023-08-15   231.25     249.73    
2023-08-29   226.27     245.39    
2023-09-12   215.70     227.32    
2023-09-27   211.94     223.26    
2023-10-11   192.02     204.09    
2023-10-25   203.52     192.13    
2023-11-08   222.52     197.18    
2023-11-22   226.86     204.32    
2023-12-06   233.13     221.24    
2023-12-21   225.24     249.42    
2024-01-04   233.93     246.76    
2024-01-22   246.83     241.90    
2024-02-06   254.86     250.89    
2024-02-20   253.10     239.51    
2024-03-06   248.46     257.11    
2024-03-20   245.87     263.44    
2024-04-03   250.41     244.22    
2024-04-18   249.55     240.97    
2024-05-02   267.19     258.59    
2024-05-16   267.98     262.24    
2024-05-30   254.96     264.41    
2024-06-14   240.65     274.37    
2024-06-28   250.89     252.84    
2024-07-15   269.32     241.98    
2024-07-30   271.27     265.78    
2024-08-13   264.23     268.41    
2024-08-27   272.47     267.34    
2024-09-10   274.56     285.71    
2024-09-25   272.68     248.92    
2024-10-09   242.69     255.30    
2024-10-23   239.60     259.45    
2024-11-06   236.58     256.11    
2024-12-17   N/A        245.37    

Company: MRK
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   112.25     110.60    
2023-01-05   106.09     120.38    
2023-01-23   109.55     109.29    
2023-02-07   106.24     96.83     
2023-02-21   106.97     115.19    
2023-03-08   105.53     109.98    
2023-03-22   113.75     95.39     
2023-04-05   113.43     110.82    
2023-04-19   117.90     120.70    
2023-05-04   113.60     119.74    
2023-05-18   110.32     116.90    
2023-06-01   114.60     115.34    
2023-06-16   109.96     114.40    
2023-06-30   108.79     117.90    
2023-07-17   106.09     102.33    
2023-08-01   109.64     109.60    
2023-08-15   107.51     111.33    
2023-08-29   107.36     115.09    
2023-09-12   101.77     110.72    
2023-09-27   104.17     108.55    
2023-10-11   102.70     100.79    
2023-10-25   102.17     103.32    
2023-11-08   101.13     97.61     
2023-11-22   107.11     99.29     
2023-12-06   108.77     109.91    
2023-12-21   118.63     100.58    
2024-01-04   121.28     125.59    
2024-01-22   125.34     123.51    
2024-02-06   129.03     128.84    
2024-02-20   122.66     119.73    
2024-03-06   125.52     110.80    
2024-03-20   126.75     130.42    
2024-04-03   127.00     119.92    
2024-04-18   129.55     114.77    
2024-05-02   131.10     113.38    
2024-05-16   130.52     114.00    
2024-05-30   130.72     111.59    
2024-06-14   125.78     113.88    
2024-06-28   125.69     102.65    
2024-07-15   112.31     118.87    
2024-07-30   114.42     122.32    
2024-08-13   116.58     116.88    
2024-08-27   118.29     118.73    
2024-09-10   114.74     116.43    
2024-09-25   111.53     118.62    
2024-10-09   103.73     112.84    
2024-10-23   98.58      107.11    
2024-11-06   101.62     95.31     
2024-12-17   N/A        106.43    

Company: C
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   49.92      44.82     
2023-01-05   51.75      47.34     
2023-01-23   51.00      54.56     
2023-02-07   50.69      49.48     
2023-02-21   47.40      52.08     
2023-03-08   45.22      51.82     
2023-03-22   46.92      40.98     
2023-04-05   46.86      46.77     
2023-04-19   46.37      50.59     
2023-05-04   44.49      48.15     
2023-05-18   48.10      46.27     
2023-06-01   46.02      44.63     
2023-06-16   45.67      49.65     
2023-06-30   47.66      46.21     
2023-07-17   45.83      47.36     
2023-08-01   42.07      48.29     
2023-08-15   41.36      43.95     
2023-08-29   42.68      42.87     
2023-09-12   39.86      42.49     
2023-09-27   41.20      41.55     
2023-10-11   39.49      41.91     
2023-10-25   44.36      40.59     
2023-11-08   45.75      42.19     
2023-11-22   49.34      45.30     
2023-12-06   51.52      48.13     
2023-12-21   52.62      51.95     
2024-01-04   54.11      52.45     
2024-01-22   53.92      56.76     
2024-02-06   55.71      55.30     
2024-02-20   57.45      54.99     
2024-03-06   61.66      54.25     
2024-03-20   60.18      57.84     
2024-04-03   62.47      65.23     
2024-04-18   62.75      63.27     
2024-05-02   63.82      62.79     
2024-05-16   61.94      63.96     
2024-05-30   59.99      61.97     
2024-06-14   64.74      60.70     
2024-06-28   64.50      63.75     
2024-07-15   56.21      63.76     
2024-07-30   62.03      63.57     
2024-08-13   61.46      56.47     
2024-08-27   59.29      63.76     
2024-09-10   61.81      60.93     
2024-09-25   62.64      62.27     
2024-10-09   64.69      63.15     
2024-10-23   69.02      65.05     
2024-11-06   69.75      64.21     
2024-12-17   N/A        68.87     

Company: NEM
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   54.35      49.32     
2023-01-05   52.74      55.55     
2023-01-23   48.30      51.83     
2023-02-07   43.61      47.48     
2023-02-21   44.87      50.00     
2023-03-08   48.66      43.40     
2023-03-22   49.71      48.04     
2023-04-05   47.15      50.99     
2023-04-19   47.81      42.46     
2023-05-04   41.81      52.12     
2023-05-18   42.04      47.37     
2023-06-01   41.58      42.97     
2023-06-16   42.61      44.25     
2023-06-30   43.23      43.84     
2023-07-17   40.48      45.82     
2023-08-01   38.25      43.48     
2023-08-15   38.84      42.31     
2023-08-29   40.29      40.28     
2023-09-12   35.21      40.74     
2023-09-27   40.47      40.33     
2023-10-11   37.47      38.97     
2023-10-25   36.09      40.11     
2023-11-08   40.38      41.81     
2023-11-22   40.00      37.12     
2023-12-06   41.70      43.13     
2023-12-21   37.64      43.80     
2024-01-04   34.65      42.86     
2024-01-22   33.56      37.10     
2024-02-06   29.86      33.54     
2024-02-20   33.88      33.15     
2024-03-06   34.00      33.69     
2024-03-20   39.06      34.16     
2024-04-03   38.60      37.05     
2024-04-18   41.54      40.79     
2024-05-02   42.39      43.65     
2024-05-16   42.50      46.07     
2024-05-30   42.26      43.60     
2024-06-14   44.13      41.89     
2024-06-28   47.29      45.61     
2024-07-15   47.03      48.02     
2024-07-30   51.19      50.74     
2024-08-13   52.27      50.80     
2024-08-27   53.11      55.73     
2024-09-10   54.14      48.51     
2024-09-25   55.68      54.00     
2024-10-09   47.80      53.75     
2024-10-23   41.58      60.74     
2024-11-06   42.25      54.23     
2024-12-17   N/A        44.28     

Company: TXN
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   179.01     160.59    
2023-01-05   173.13     148.04    
2023-01-23   176.71     165.58    
2023-02-07   171.45     153.80    
2023-02-21   175.73     167.45    
2023-03-08   177.49     169.04    
2023-03-22   177.55     148.55    
2023-04-05   164.46     183.17    
2023-04-19   163.05     199.64    
2023-05-04   167.07     160.13    
2023-05-18   172.23     172.45    
2023-06-01   167.68     149.20    
2023-06-16   179.44     169.76    
2023-06-30   183.89     174.89    
2023-07-17   168.96     179.95    
2023-08-01   167.95     284.09    
2023-08-15   169.74     161.68    
2023-08-29   163.14     142.00    
2023-09-12   157.25     140.65    
2023-09-27   154.26     159.66    
2023-10-11   142.01     159.79    
2023-10-25   149.93     157.87    
2023-11-08   153.20     144.61    
2023-11-22   161.81     152.88    
2023-12-06   171.72     161.74    
2023-12-21   164.87     146.85    
2024-01-04   166.04     143.30    
2024-01-22   161.08     151.81    
2024-02-06   164.94     155.41    
2024-02-20   174.80     165.53    
2024-03-06   167.91     159.53    
2024-03-20   168.92     136.67    
2024-04-03   174.81     156.55    
2024-04-18   183.95     156.54    
2024-05-02   202.54     150.99    
2024-05-16   196.24     201.52    
2024-05-30   195.53     169.27    
2024-06-14   201.47     190.38    
2024-06-28   205.88     174.15    
2024-07-15   181.19     192.65    
2024-07-30   200.66     184.63    
2024-08-13   201.83     184.24    
2024-08-27   201.39     184.92    
